Home_ID,State,City,Month,Avg_Daily_Temp,Area_sqm,Occupants,Has_Solar_Panels,Has_Battery_Storage,Energy_Efficiency_Rating,Appliance_Efficiency,Monthly_Consumption_kWh,Monthly_Cost
2019,SA,Adelaide,5,20.8,193.06,4,0,0,B,0.9,8029.8,529.97
2020,SA,Adelaide,6,14.5,192.48,2,0,0,C,0.7,6975.47,460.38
2021,SA,Adelaide,8,14.9,125.87,5,0,0,C,0.53,12155.16,802.24
2022,SA,Adelaide,9,13.6,253.03,2,1,0,C,0.79,4998.11,329.88
2023,SA,Adelaide,6,14.5,67.37,1,1,0,B,0.91,2547.95,168.16
2024,SA,Adelaide,5,20.9,64.29,5,0,0,C,0.8,10418.51,687.62
2025,SA,Adelaide,1,20.4,287.73,1,0,0,E,0.96,12075.67,796.99
2026,SA,Adelaide,8,13.6,212.76,5,0,0,E,0.89,14409.78,951.05
2027,SA,Adelaide,12,15.2,280.64,3,0,0,A,0.53,10852.93,716.29
2028,SA,Adelaide,10,13.1,226.2,2,1,0,C,0.84,7639.86,504.23
2029,SA,Adelaide,1,18.1,157.78,5,0,0,C,0.72,16583.1,1094.48
2030,SA,Adelaide,2,15.3,168.84,3,0,0,C,0.89,11837.27,781.26
2031,SA,Adelaide,9,22,170.62,2,0,0,B,0.76,6769.02,446.76
2032,SA,Adelaide,4,17.6,91.55,4,0,0,A,0.84,7785.79,513.86
2033,SA,Adelaide,7,11.6,242.22,1,0,1,A,0.64,3237.98,213.71
2034,SA,Adelaide,6,18.2,246.25,3,1,1,B,0.77,3707.3,244.68
2035,SA,Adelaide,6,15.2,158.52,5,0,0,D,0.88,10998.24,725.88
2036,SA,Adelaide,3,17.5,79.93,3,0,0,A,0.76,7307.78,482.31
2037,SA,Adelaide,8,12.9,98.12,2,0,0,E,1,9861.73,650.87
2038,SA,Adelaide,7,14.6,292.44,4,0,0,D,0.95,10103.99,666.86
2039,SA,Adelaide,3,17.3,188.36,4,0,0,C,0.69,12642.81,834.43
2040,SA,Adelaide,9,19.9,297.15,5,1,0,C,0.98,6010.96,396.72
2041,SA,Adelaide,7,11.9,252,2,1,0,B,0.66,4281.45,282.58
2042,SA,Adelaide,5,14,239.46,5,1,0,C,0.97,6048.54,399.2
2043,SA,Adelaide,10,18.4,217.24,4,0,0,D,0.65,14140.18,933.25
2044,SA,Adelaide,6,17.4,248.79,2,0,1,E,0.62,7654.87,505.22
2045,SA,Adelaide,8,14.9,151.77,4,0,1,E,0.92,9216.91,608.32
2046,SA,Adelaide,11,15.9,184.91,5,0,0,C,0.99,14978.35,988.57
2047,SA,Adelaide,8,13.5,258.25,4,1,0,B,0.85,5403.9,356.66
2048,SA,Adelaide,4,14.2,206.37,3,1,0,B,0.69,6861.25,452.84
2049,SA,Adelaide,9,13.6,186.87,2,0,0,C,0.77,8883.62,586.32
2050,SA,Adelaide,3,13.6,53.1,1,0,0,A,0.69,4612.73,304.44
2051,SA,Adelaide,11,17.9,245.68,4,0,0,E,0.99,16352.88,1079.29
2052,SA,Adelaide,12,20.4,92.16,1,0,0,D,0.6,10857.95,716.62
2053,SA,Adelaide,7,17,-181.29,1,0,0,C,0.54,5879.51,388.05
2054,SA,Adelaide,8,13.4,57.82,4,0,0,D,0.7,11839.33,781.4
2055,SA,Adelaide,8,19.7,207.06,1,0,0,B,0.84,4507.83,297.52
2056,SA,Adelaide,6,15.3,103.52,2,0,0,C,0.84,6348.91,419.03
2057,SA,Adelaide,1,22.4,52.65,2,0,0,D,0.57,13139.34,867.2
2058,SA,Adelaide,3,18.2,219.84,5,0,0,D,0.86,15104.38,996.89
2059,SA,Adelaide,3,14.2,223.34,1,0,0,D,0.97,9218.18,608.4
2060,SA,Adelaide,11,20.3,229.19,5,0,0,C,0.57,15467.58,1020.86
2061,SA,Adelaide,2,23.2,156.87,2,1,0,D,0.81,5914.79,390.38
2062,SA,Adelaide,1,19,248.59,4,0,0,B,0.66,13177.3,869.7
2063,SA,Adelaide,11,15.6,81.04,2,1,0,D,0.88,6012.04,396.79
2064,SA,Adelaide,7,10.4,150.11,2,0,0,D,0.61,8861.6,584.87
2065,SA,Adelaide,7,19.4,191.3,4,0,0,E,0.73,10543.75,695.89
2066,SA,Adelaide,1,23.8,198.88,1,1,0,C,0.77,5729.87,378.17
2067,SA,Adelaide,3,19,55.73,4,0,0,D,0.91,12685.93,837.27
2068,SA,Adelaide,9,15.3,289.83,3,0,0,C,0.62,10839.94,715.44
2069,SA,Adelaide,1,19.7,91.61,2,1,0,D,0.77,9621.45,635.02
2070,SA,Adelaide,12,21.7,144.26,4,0,0,D,0.95,15612.71,1030.44
2071,SA,Adelaide,2,20.1,277.48,5,0,0,D,0.53,17351.32,1145.19
2072,SA,Adelaide,6,11.8,270.56,4,0,0,C,0.54,10341.18,682.52
2073,SA,Adelaide,2,20.1,230.66,2,0,0,C,0.77,9789.72,646.12
2074,SA,Adelaide,8,16.9,174.65,1,0,0,D,0.73,7505.32,495.35
2075,SA,Adelaide,5,16.3,272.35,1,0,0,E,0.68,9259.64,611.14
2076,SA,Adelaide,8,17.7,144.78,3,0,0,D,0.95,9275.38,612.17
2077,SA,Adelaide,9,12.3,222.65,4,0,0,C,0.8,12222.19,806.66
2078,SA,Adelaide,9,20.2,227,5,1,0,B,0.9,6095.47,402.3
2079,SA,Adelaide,3,21.8,263.55,4,0,0,B,0.6,11386.31,751.5
2080,SA,Adelaide,4,17.5,279.99,2,0,0,A,0.87,5414.82,357.38
2081,SA,Adelaide,3,15.7,286.12,2,0,0,C,0.88,9468.14,624.9
2082,SA,Adelaide,1,18.3,243.54,3,1,0,E,0.95,8745.22,577.18
2083,SA,Adelaide,5,15.1,173.69,,0,0,C,0.66,6624.08,437.19
2084,SA,Adelaide,11,19.4,233.6,5,0,0,E,0.55,18980.95,1252.74
2085,SA,Adelaide,3,18.6,248.66,3,0,1,C,0.82,8272.39,545.98
2086,SA,Adelaide,6,19.8,175.95,2,0,0,A,0.83,3892,256.87
2087,SA,Adelaide,3,15.8,50.9,1,0,0,B,0.92,5303.69,350.04
2088,SA,Adelaide,11,14,135.33,2,0,0,A,0.77,6894.26,455.02
2089,SA,Adelaide,8,17.8,221.47,1,0,1,D,0.83,5846.78,385.89
2090,SA,Adelaide,6,13.5,267.91,1,0,0,C,0.71,6069.92,400.61
2091,SA,Adelaide,9,16.3,260.65,2,0,0,C,0.86,8411.3,555.15
2092,SA,Adelaide,10,20.8,270.94,5,0,0,F,0.84,16553.51,1092.53
2093,SA,Adelaide,12,16.5,208.36,3,1,0,C,0.71,8958.99,591.29
2094,SA,Adelaide,9,14,153.94,1,1,0,D,0.6,6056.17,399.71
2095,SA,Adelaide,12,18,59.33,1,0,0,D,0.63,10967.41,723.85
2096,SA,Adelaide,5,21.7,251.8,1,0,0,B,0.74,4992.48,329.5
2097,SA,Adelaide,2,18.5,268.4,2,0,0,E,0.7,13828.49,912.68
2098,SA,Adelaide,9,14,254.84,1,0,1,C,0.64,6103.96,402.86
2099,SA,Adelaide,10,15.2,255.01,3,0,0,E,0.73,14878.23,981.96
2100,SA,Adelaide,11,13.6,122.34,3,0,0,B,0.83,10394.21,686.02
2101,SA,Adelaide,10,14.9,180.09,2,0,0,C,0.65,10017.48,661.15
2102,SA,Adelaide,2,14.7,284.68,2,0,0,A,0.79,7280.18,480.49
2103,SA,Adelaide,11,21.4,108.18,5,0,0,C,0.52,15564.94,1027.29
2104,SA,Adelaide,1,21.6,140.42,2,0,0,B,0.94,8175,539.55
2105,SA,Adelaide,11,12.5,169.83,1,0,0,C,0.59,9790.45,646.17
2106,SA,Adelaide,8,13.8,168.73,2,0,0,D,0.67,9438.17,622.92
2107,SA,Adelaide,10,17.4,226.23,5,0,0,C,0.61,14568.82,961.54
2108,SA,Adelaide,1,18.6,256.46,1,0,1,B,0.99,4806.37,317.22
2109,SA,Adelaide,12,16.7,79.26,1,0,0,A,0.57,5791.94,382.27
2110,SA,Adelaide,7,14.5,214.23,5,0,0,C,0.55,10872.32,717.57
2111,SA,Adelaide,1,21.2,-277.72,1,0,0,C,0.97,,561.47
2112,SA,Adelaide,2,15.1,206.95,1,0,0,C,0.89,8395.24,554.09
2113,SA,Adelaide,10,14.6,269.8,2,0,0,D,0.58,12264.9,809.48
2114,SA,Adelaide,3,18.1,267.59,3,0,0,D,0.91,12012.54,792.83
2115,SA,Adelaide,6,14.5,158.74,4,1,0,C,0.79,5725.42,377.88
2116,SA,Adelaide,5,12.5,202.07,4,1,0,D,0.69,9763.35,644.38
2117,SA,Adelaide,1,14.6,98.07,1,1,0,C,0.54,5959.38,393.32
2118,SA,Adelaide,11,20.1,196.73,5,0,0,D,0.65,16687.52,1101.38
2119,SA,Adelaide,1,16.5,222.18,3,0,1,C,0.97,10613.5,700.49
2120,SA,Adelaide,11,12.7,104.29,5,0,0,A,0.79,12533.98,827.24
2121,SA,Adelaide,11,19.7,87.45,2,0,0,C,0.63,9818.14,648
2122,SA,Adelaide,4,13.4,78.81,1,0,0,C,0.54,7759.62,512.13
2123,SA,Adelaide,10,16.4,249.27,1,0,0,D,0.96,8970.29,592.04
2124,SA,Adelaide,10,12.5,276.81,4,0,0,C,0.71,14030.49,926.01
2125,SA,Adelaide,4,12.1,68.33,5,1,0,C,0.64,8141.18,537.32
2126,SA,Adelaide,4,19.5,101.11,5,0,0,B,0.67,10720.14,707.53
2127,SA,Adelaide,3,17,263.61,5,0,0,C,0.56,14957.48,987.19
2128,SA,Adelaide,12,14.4,67.88,4,1,0,D,0.75,9369.99,618.42
2129,SA,Adelaide,1,20.3,111.76,4,0,1,D,0.89,11310.72,746.51
2130,SA,Adelaide,9,17.8,132.14,5,0,0,D,0.81,13592.65,897.11
2131,SA,Adelaide,5,21.3,109.53,5,0,0,B,0.93,9060.47,597.99
2132,SA,Adelaide,7,19.9,61.94,3,0,0,A,0.7,4969.99,328.02
2133,SA,Adelaide,1,23.7,145.03,1,0,0,C,0.64,9685.45,639.24
2134,SA,Adelaide,3,13.4,114.85,2,0,1,E,0.53,10433.21,688.59
2135,SA,Adelaide,12,17.3,129.89,1,1,0,B,0.54,5623.76,371.17
2136,SA,Adelaide,12,14.6,188.88,2,0,0,D,0.68,13996.22,923.75
2137,SA,Adelaide,7,12.6,127.7,3,0,0,C,0.52,8697.44,574.03
2138,SA,Adelaide,12,21,263.91,5,1,0,B,0.83,8615.34,568.61
2139,SA,Adelaide,5,14.4,289.15,5,0,0,E,0.66,15023.08,991.52
2140,SA,Adelaide,6,15.2,180.15,1,0,1,C,0.97,3852.32,254.25
2141,SA,Adelaide,7,15.7,229.3,5,0,1,E,0.61,9385.42,619.44
2142,SA,Adelaide,2,14.3,293.63,5,0,0,D,,18872.25,1245.57
2143,SA,Adelaide,1,20.1,218.41,5,0,0,B,0.92,13701.62,904.31
2144,SA,Adelaide,6,14.9,224.09,2,0,0,D,0.83,7854.6,518.4
2145,SA,Adelaide,7,17.5,113.37,5,0,1,A,0.71,6528.18,430.86
2146,SA,Adelaide,4,19.5,187.01,4,1,0,C,0.55,8357.68,551.61
2147,SA,Adelaide,9,17.6,89.42,5,0,0,E,0.58,15589.45,1028.9
2148,SA,Adelaide,4,19.3,298.97,2,0,0,D,0.92,9250.94,610.56
2149,SA,Adelaide,3,12.2,93.64,3,0,0,C,0.56,12254.66,808.81
2150,SA,Adelaide,10,21.7,158.88,1,0,0,B,0.55,6541.75,431.76
2151,SA,Adelaide,6,13.2,104.23,4,1,0,E,0.59,9468.21,624.9
2152,SA,Adelaide,11,18.4,153.66,5,0,0,B,0.62,13737.03,906.64
2153,SA,Adelaide,1,23.9,122.23,5,0,0,D,0.97,18054.37,1191.59
2154,SA,Adelaide,10,20.2,267.24,3,0,0,C,0.64,10925.25,721.07
2155,SA,Adelaide,4,17.3,198.56,5,0,0,A,0.89,9415.5,621.42
2156,SA,Adelaide,8,18.5,244.57,3,0,0,B,0.67,7600.34,501.62
2157,SA,Adelaide,8,14.7,167.39,4,1,0,C,0.98,5022.18,331.46
2158,SA,Adelaide,9,18.8,109.04,4,0,0,E,0.69,13600.16,897.61
2159,SA,Adelaide,10,16.4,236.59,3,0,1,C,0.56,9720.71,641.57
2160,SA,Adelaide,11,16.3,210.22,1,0,0,B,0.95,6238.57,411.75
2161,SA,Adelaide,10,12.1,83.28,2,0,0,C,0.94,9182.75,606.06
2162,SA,Adelaide,9,13.6,96.58,5,0,0,C,0.65,13542.5,893.81
2163,SA,Adelaide,6,14.3,244.48,1,0,0,D,0.69,7145.65,471.61
2164,SA,Adelaide,10,20.2,209.16,5,1,0,D,0.53,12447.52,821.54
2165,SA,Adelaide,5,14.7,104.4,5,1,0,C,0.73,6690.86,441.6
2166,SA,Adelaide,10,14.5,95.23,,1,0,B,0.57,6306.67,416.24
2167,SA,Adelaide,5,14.7,80.79,2,0,0,C,0.52,8124.56,536.22
2168,SA,Adelaide,5,21.9,219.17,2,0,0,A,0.82,4731.21,312.26
2169,SA,Adelaide,11,17.8,267.66,2,0,1,E,0.54,12627.24,833.4
2170,SA,Adelaide,10,14.9,222.32,,0,0,B,0.95,5859.29,386.71
2171,SA,Adelaide,8,13.3,211.38,4,0,0,E,0.85,13230.73,873.23
2172,SA,Adelaide,8,13.6,131.22,5,1,0,E,0.54,11099.98,732.6
2173,SA,Adelaide,2,21.9,291.13,4,0,0,D,0.78,15452.42,1019.86
2174,SA,Adelaide,10,18.4,269.74,3,0,0,C,0.6,11361.52,749.86
2175,SA,Adelaide,8,19.8,143.67,,1,0,C,0.69,4136.29,272.99
2176,SA,Adelaide,5,13,108.98,1,0,0,C,0.66,6700.41,442.23
2177,SA,Adelaide,9,19.2,159.8,4,0,0,C,0.69,10889.96,718.74
2178,SA,Adelaide,5,12.6,268.95,2,0,0,E,0.81,10907.7,719.91
2179,SA,Adelaide,6,17.4,70.68,5,0,0,D,0.65,10870.77,717.47
2180,SA,Adelaide,12,21.2,223.97,2,0,0,E,0.9,14096.68,930.38
2181,SA,Adelaide,11,12.2,130.09,2,0,0,B,0.95,8316.61,548.9
2182,SA,Adelaide,4,14.4,277.1,3,0,0,D,0.69,12271.11,809.89
2183,SA,Adelaide,7,13.4,208.62,3,0,0,D,0.72,9481.75,625.8
2184,SA,Adelaide,9,18.3,278.63,3,0,0,C,0.71,9962.9,657.55
2185,SA,Adelaide,3,17,53.2,4,1,1,E,0.89,8688.37,573.43
2186,SA,Adelaide,2,17.7,245.93,3,0,0,E,0.59,16071.34,1060.71
2187,SA,Adelaide,9,17.6,281.54,5,0,1,C,0.67,10490.11,692.35
2188,SA,Adelaide,5,15.7,91.78,3,0,0,D,0.67,10221.73,674.63
2189,SA,Adelaide,1,18.7,237.46,4,0,0,A,0.88,10554.31,696.58
2190,SA,Adelaide,3,21.6,178.81,4,1,0,B,0.55,7189.14,474.48
2191,SA,Adelaide,6,13.6,115.12,4,0,0,E,0.69,11666.62,770
2192,SA,Adelaide,11,14.5,158,4,0,0,C,0.97,13509.14,891.6
2193,SA,Adelaide,10,15.8,56.29,3,0,0,E,0.54,14686.98,969.34
2194,SA,Adelaide,9,16.6,83.34,2,0,0,B,0.68,6930.27,457.4
2195,SA,Adelaide,10,12.2,112.84,5,0,0,B,0.98,12598.69,831.51
2196,SA,Adelaide,5,21.1,152.65,4,0,0,C,0.93,9130.92,602.64
2197,SA,Adelaide,3,14.4,99.81,1,1,0,D,0.85,7107.71,469.11
2198,SA,Adelaide,11,15.7,176.45,1,1,0,C,0.87,6091.79,402.06
2199,SA,Adelaide,6,15,152.62,4,0,0,C,0.72,9084.35,599.57
2200,SA,Adelaide,12,18.1,245.77,2,1,0,C,0.83,6458.6,426.27
2201,SA,Adelaide,10,19.3,281.34,5,0,0,B,0.85,11959.14,789.3
2202,SA,Adelaide,8,11.3,67.11,4,1,1,C,0.92,6636.91,438.04
2203,SA,Adelaide,2,20.1,175.54,5,0,1,D,0.88,12276.18,810.23
2204,SA,Adelaide,4,13.2,87.43,5,1,0,D,0.61,12035.05,794.31
2205,SA,Adelaide,11,20.7,195.32,3,1,0,C,0.54,7638.73,504.16
2206,SA,Adelaide,2,17.8,253.91,4,1,0,E,0.74,12015.54,793.03
2207,SA,Adelaide,6,13.7,247.48,3,0,0,C,0.87,7986.39,527.1
2208,SA,Adelaide,4,17,103.08,5,0,1,C,0.79,9866.79,651.21
2209,SA,Adelaide,10,16.3,134.53,1,0,0,C,0.74,7715.18,509.2
2210,SA,Adelaide,6,16.1,156.8,5,1,0,E,0.79,9044.36,596.93
2211,SA,Adelaide,2,15.2,269.94,4,0,0,E,0.77,18083.78,1193.53
2212,SA,Adelaide,6,19.2,229.92,2,0,0,C,0.64,6592.65,435.12
2213,SA,Adelaide,12,19.5,207.98,4,0,1,E,0.94,14031.77,926.1
2214,SA,Adelaide,4,18.3,129.08,2,0,0,D,0.69,9601.22,633.68
2215,SA,Adelaide,3,15.9,148.74,5,0,0,C,0.83,14018.63,925.23
2216,SA,Adelaide,10,12.5,172.76,1,0,0,B,0.85,6288.52,415.04
2217,SA,Adelaide,7,19.5,134.03,1,0,0,B,0.93,3614.25,238.54
2218,SA,Adelaide,12,21.5,177.43,1,1,0,D,1,7398.18,488.28
2219,SA,Adelaide,2,24,233.17,1,1,0,B,0.99,3132.65,206.76
2220,SA,Adelaide,5,20.5,62.04,3,0,0,A,0.61,5943.74,392.29
2221,SA,Adelaide,1,17.7,262.17,4,0,0,D,0.82,16727.44,1104.01
2222,SA,Adelaide,12,22.1,213.28,1,0,0,C,0.99,8339.97,550.44
2223,SA,Adelaide,9,14.9,64.44,3,0,0,D,0.61,11766.04,776.56
2224,SA,Adelaide,12,16,180.8,1,0,0,B,0.68,7779.11,513.42
2225,SA,Adelaide,12,17.2,62.32,4,0,0,B,0.58,13238.39,873.73
2226,SA,Adelaide,3,16.8,193.49,1,0,0,B,0.73,6267.46,413.65
2227,SA,Adelaide,2,20.1,172.29,3,1,0,D,0.57,9342.02,616.57
2228,SA,Adelaide,4,15.5,255.66,1,1,0,C,0.81,5701.27,376.28
2229,SA,Adelaide,11,21.8,286.78,4,0,0,E,0.97,16467.61,1086.86
2230,SA,Adelaide,8,19.4,267.84,2,0,0,C,0.76,7305.44,482.16
2231,SA,Adelaide,11,19.6,258.86,3,0,0,B,0.81,9809.09,647.4
2232,SA,Adelaide,2,21.9,167.07,4,0,0,E,0.87,16431.88,1084.5
2233,SA,Adelaide,11,20.1,174.31,2,0,0,C,0.97,8942.07,590.18
2234,SA,Adelaide,11,21.8,229.7,4,0,0,B,0.79,11759.65,776.14
2235,SA,Adelaide,1,21.2,-129.13,2,0,0,B,0.58,9397.11,620.21
2236,SA,Adelaide,8,14.8,216.75,1,0,0,C,0.76,,429.62
2237,SA,Adelaide,1,21.4,69.06,4,0,0,B,0.87,11839.08,781.38
2238,SA,Adelaide,11,16.9,279.04,3,1,0,B,0.7,6144.33,405.53
2239,SA,Adelaide,11,15.1,143.55,2,0,0,D,0.52,13129.57,866.55
2240,SA,Adelaide,9,20,176.39,1,0,0,B,0.82,5012.25,330.81
2241,SA,Adelaide,7,12.3,95.85,5,0,0,C,0.76,10507.5,693.49
2242,SA,Adelaide,11,14,73.24,1,0,0,B,0.9,6184.3,408.16
2243,SA,Adelaide,5,20.1,112.08,,0,0,D,0.82,9119.19,601.87
2244,SA,Adelaide,5,21.7,87.75,3,0,0,E,0.59,11161.62,736.67
2245,SA,Adelaide,1,17.5,238.59,2,0,0,D,0.78,13073.47,862.85
2246,SA,Adelaide,2,16.1,227.6,1,0,0,C,0.82,8564.8,565.28
2247,SA,Adelaide,10,16.1,290.92,1,0,0,A,0.75,4983.34,328.9
2248,SA,Adelaide,12,16.9,200.38,5,0,0,E,0.79,20684.96,1365.21
2249,SA,Adelaide,4,12.8,162.25,2,0,0,B,0.58,7976.05,526.42
2250,SA,Adelaide,12,17.1,176.67,1,0,0,D,0.94,10423.43,687.95
2251,SA,Adelaide,12,18.4,287.58,3,0,1,C,0.92,11143.86,735.49
2252,SA,Adelaide,5,17.2,211.89,3,0,0,C,0.91,8368.31,552.31
2253,SA,Adelaide,6,11,247.18,2,0,0,C,0.52,7996.95,527.8
2254,SA,Adelaide,4,12.7,276.96,4,1,0,E,0.61,11809.77,779.44
2255,SA,Adelaide,3,17.9,218.06,4,0,0,A,0.95,8652.96,571.1
2256,SA,Adelaide,10,19.4,208.36,5,1,0,C,0.69,9057.47,597.79
2257,SA,Adelaide,3,14.9,163.58,1,1,0,E,0.56,6748.26,445.39
2258,SA,Adelaide,1,22.3,121.16,1,0,0,C,0.69,9154.78,604.22
2259,SA,Adelaide,1,19.1,229.25,5,0,0,E,0.51,20959.91,1383.35
2260,SA,Adelaide,11,17.6,284.05,4,0,0,B,0.63,12637.17,834.05
2261,SA,Adelaide,12,23.9,240.8,5,0,0,C,0.99,16496.5,1088.77
2262,SA,Adelaide,10,14.5,107.52,5,0,0,D,0.67,16441.94,1085.17
2263,SA,Adelaide,4,18.6,67.2,1,0,0,B,0.68,5238.11,345.72
2264,SA,Adelaide,11,16.5,138.96,1,0,0,E,0.54,12707.93,838.72
2265,SA,Adelaide,8,10.4,288.19,3,0,0,A,0.54,7862.02,518.89
2266,SA,Adelaide,7,17.7,99.24,3,0,0,D,0.86,8213.61,542.1
2267,SA,Adelaide,10,17.1,222.06,2,0,0,D,0.81,10829.88,714.77
2268,SA,Adelaide,1,16.8,235.75,2,0,0,B,0.72,9636.33,636
2269,SA,Adelaide,2,192,232.31,4,0,1,B,0.88,9852.45,650.26
2270,SA,Adelaide,7,18.7,284.86,1,1,0,D,0.94,3158.62,208.47
2271,SA,Adelaide,2,23.7,294.56,1,1,0,D,0.54,8397.07,554.21
2272,SA,Adelaide,5,18.1,241.54,3,0,0,D,0.77,9893.9,653
2273,SA,Adelaide,6,16.2,197.43,3,0,0,D,0.97,8422.5,555.89
2274,SA,Adelaide,11,12.4,256.46,3,0,0,B,0.58,12075.63,796.99
2275,SA,Adelaide,2,22.5,123.65,4,0,0,B,0.81,11481.8,757.8
2276,SA,Adelaide,7,18.8,75.97,5,0,0,D,0.98,9883.17,652.29
2277,SA,Adelaide,4,14.1,190.49,3,0,0,C,0.95,9781.74,645.6
2278,SA,Adelaide,4,18.6,180.81,2,1,0,E,0.9,6243.32,412.06
2279,SA,Adelaide,1,23.8,177.98,2,0,0,D,0.94,12542.64,827.81
2280,SA,Adelaide,11,14.9,124.42,2,0,0,B,0.8,8452.99,557.9
2281,SA,Adelaide,5,20,215.35,2,0,0,C,0.92,6708.84,442.78
2282,SA,Adelaide,1,22.3,76.3,3,1,0,C,0.59,8043.21,530.85
2283,SA,Adelaide,5,14.1,223.86,5,0,1,C,0.57,9063.85,598.21
2284,SA,Adelaide,9,13.6,282.58,4,0,0,A,0.73,9296.94,613.6
2285,SA,Adelaide,9,21.9,189.38,5,0,0,E,0.52,15889,1048.67
2286,SA,Adelaide,11,12.1,194.47,1,1,0,E,0.68,8670.12,572.23
2287,SA,Adelaide,4,12.4,255.66,3,0,0,B,0.69,9535.43,629.34
2288,SA,Adelaide,4,15,159.32,1,1,0,D,0.84,5460.77,360.41
2289,SA,Adelaide,9,12.2,181.34,5,1,0,D,0.98,8244.57,544.14
2290,SA,Adelaide,1,19.3,250.3,2,0,0,D,0.57,13434.57,886.68
2291,SA,Adelaide,9,20.5,208.18,3,0,0,C,0.52,10057.67,663.81
2292,SA,Adelaide,4,19.3,257.17,4,0,0,C,0.78,10888.7,718.65
2293,SA,Adelaide,3,16,70.87,2,0,0,B,0.76,7487.22,494.16
2294,SA,Adelaide,6,19.9,91.96,2,0,0,C,0.78,5916.93,390.52
2295,SA,Adelaide,5,14.2,204.04,1,0,1,D,0.53,6021.14,397.39
2296,SA,Adelaide,10,20,230.25,3,1,0,C,0.97,6858.19,452.64
2297,SA,Adelaide,12,20.7,233.23,1,0,0,E,0.79,12569.17,829.57
2298,SA,Adelaide,4,22,202.8,3,0,0,D,0.85,10818.66,714.03
2299,SA,Adelaide,7,10.7,156.74,2,0,1,E,0.99,7635.28,503.93
2300,SA,Adelaide,2,19.7,139.14,5,0,0,B,0.5,13741.12,906.91
2301,SA,Adelaide,6,14,216.44,2,0,0,D,0.92,7753.23,511.71
2302,SA,Adelaide,2,16,220.06,4,0,0,E,0.5,18604.29,1227.88
2303,SA,Adelaide,3,16.7,67.34,1,0,0,B,0.7,5971.75,394.14
2304,SA,Adelaide,6,12.8,56.51,1,0,0,D,0.71,6838.46,451.34
2305,SA,Adelaide,12,20.3,289.39,1,0,0,D,0.92,10391.78,685.86
2306,SA,Adelaide,1,20.2,70.08,3,0,0,E,0.72,15722.93,1037.71
2307,SA,Adelaide,3,15.5,57.68,1,0,0,B,0.78,5813.01,383.66
2308,SA,Adelaide,10,17.7,249.53,2,0,0,D,0.86,10636.35,702
2309,SA,Adelaide,1,21.7,215.86,4,0,1,A,0.77,7783.87,513.74
2310,SA,Adelaide,9,14.1,150.07,3,0,0,D,0.91,11289.78,745.13
2311,SA,Adelaide,2,16.3,162.71,2,0,0,B,0.82,8303.03,548
2312,SA,Adelaide,11,19.5,240.1,4,0,0,D,0.9,14465.55,954.73
2313,SA,Adelaide,3,14.9,187.83,4,1,0,C,0.92,8816.2,581.87
2314,SA,Adelaide,1,17.6,111.93,3,0,1,D,0.87,10052.69,663.48
2315,SA,Adelaide,6,13.6,147.94,4,0,0,D,0.62,10725.78,707.9
2316,SA,Adelaide,8,19.9,124.59,2,0,0,B,0.78,5638.27,372.13
2317,SA,Adelaide,5,20.8,254.4,1,0,0,C,0.72,6179.88,407.87
2318,SA,Adelaide,10,12.9,257.36,3,0,0,A,0.64,8967.08,591.83
2319,SA,Adelaide,5,18,244.29,2,0,0,C,0.8,7348.95,485.03
2320,SA,Adelaide,3,19,86.26,5,0,0,A,0.75,10208.96,673.79
2321,SA,Adelaide,8,19.4,216.12,1,0,0,D,0.81,7058.38,465.85
2322,SA,Adelaide,5,21.1,100.16,5,0,0,A,0.87,7922.94,522.91
2323,SA,Adelaide,3,18.9,103.58,2,0,0,C,0.85,8442.48,557.2
2324,SA,Adelaide,1,18.9,210.46,4,0,0,C,0.73,14644.91,966.56
2325,SA,Adelaide,6,12.8,106.95,3,0,0,B,0.96,6359.03,419.7
2326,SA,Adelaide,10,13.4,68.8,5,0,1,D,0.61,12324.46,813.41
2327,SA,Adelaide,12,17.7,255.68,4,0,0,D,0.68,17230.18,1137.19
2328,SA,Adelaide,6,13.4,85.09,1,0,0,D,0.81,6596.94,435.4
2329,SA,Adelaide,2,15.9,230.34,4,0,0,E,0.89,17282.92,1140.67
2330,SA,Adelaide,5,16.9,85.34,1,0,0,E,0.85,8246.23,544.25
2331,SA,Adelaide,7,14.5,221.79,3,0,0,B,0.74,6950.55,458.74
2332,SA,Adelaide,12,18.1,203.58,5,0,0,C,0.57,17314.76,1142.77
2333,SA,Adelaide,3,17.3,149.19,5,0,0,B,0.53,13024.88,859.64
2334,SA,Adelaide,12,23.8,142.8,2,0,1,B,0.96,6513.46,429.89
2335,SA,Adelaide,10,14.8,265.64,3,0,0,C,0.8,11478.2,757.56
2336,SA,Adelaide,3,21.3,183.68,2,0,0,C,0.89,8598.95,567.53
2337,SA,Adelaide,4,16.5,154.83,5,0,0,C,0.9,12292.2,811.29
2338,SA,Adelaide,8,15.3,286.66,5,0,0,B,0.61,10966.24,723.77
2339,SA,Adelaide,9,12.7,166.18,3,1,0,E,0.6,7667.49,506.05
2340,SA,Adelaide,8,13.3,168.75,5,0,0,B,0.66,,720.07
2341,SA,Adelaide,4,15.3,236.76,3,1,0,B,0.93,5470.75,361.07
2342,SA,Adelaide,3,15.6,157.15,1,1,1,E,0.5,6414.26,423.34
